time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-03 00:00:00+00:00,39,11,0,0
2026-05-04 00:00:00+00:00,23,7,3,1
2026-05-05 00:00:00+00:00,22,7,12,1
2026-05-06 00:00:00+00:00,27,9,1,1
2026-05-07 00:00:00+00:00,13,7,0,0
2026-05-08 00:00:00+00:00,38,12,0,0
2026-05-09 00:00:00+00:00,16,7,0,0
2026-05-10 00:00:00+00:00,24,7,0,0
2026-05-11 00:00:00+00:00,12,3,0,0
2026-05-12 00:00:00+00:00,9,4,0,0
2026-05-13 00:00:00+00:00,33,10,0,0
2026-05-14 00:00:00+00:00,30,9,0,0
2026-05-15 00:00:00+00:00,8,3,10,1
2026-05-16 00:00:00+00:00,13,4,0,0
