url_path,views_total,views_unique
/cubicleguy/su_arduino_uart,10,7
/cubicleguy/su_arduino_uart/tree/main/examples,2,2
/cubicleguy/su_arduino_uart/tree/main/examples/su_epson_imu_sampling,1,1
